compound,best_pvalue,best_combined_score,n_entries,databases,nrf2_status,nrf2_confidence,is_pains,pains_category,auc_class
2255-tetrachlorobiphenyl,0.236270219900716,3.22245504917529,2,DSigDB,unknown,,False,,putative_negative
23-diformyloxypropyl formate,0.154369554424376,5.62022481749879,2,DSigDB,unknown,,False,,putative_negative
23478-pentachlorodibenzofuran,0.0028874338160908,76.4395858071035,1,DSigDB,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-00007 mgkg in cmc-rat-liver-28d-dn,0.893204509858191,0.0713207598006291,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-00007 mgkg in cmc-rat-liver-28d-up,0.583088449385533,0.523841288256766,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-00007 mgkg in cmc-rat-liver-5d-dn,0.112886577543889,3.38053375344565,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-00007 mgkg in cmc-rat-liver-5d-up,0.890049767577516,0.074045149031563,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-00007 mgkg in cmc-rat-liver-91d-dn,0.375391556357827,1.14167143511114,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-00007 mgkg in cmc-rat-liver-91d-up,0.110941758128087,3.41990025109199,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-002 mgkg in cmc-rat-liver-1d-dn,0.677756380182815,0.341605972125333,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-002 mgkg in cmc-rat-liver-1d-up,0.435894892170008,0.915176655900818,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-002 mgkg in cmc-rat-liver-3d-dn,0.120860170839462,3.22780544340065,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-002 mgkg in cmc-rat-liver-3d-up,0.883499772244372,0.0798036726049036,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-002 mgkg in cmc-rat-liver-5d-dn,0.653177858976839,0.385724125496848,2,DrugMatrix,unknown,,False,,putative_negative
2378-tetrachlorodibenzo-p-dioxin-002 mgkg in cmc-rat-liver-5d-up,0.741318730629572,0.244240950011193,2,DrugMatrix,unknown,,False,,putative_negative
24-diaminophenol-60 mgkg in water-rat-kidney-1d-dn,0.792673715229206,0.174350578114201,2,DrugMatrix,unknown,,False,,putative_negative
24-diaminophenol-60 mgkg in water-rat-kidney-1d-up,0.0439794600142367,5.35987624478401,2,DrugMatrix,unknown,,False,,putative_negative
24-diaminophenol-60 mgkg in water-rat-kidney-3d-dn,0.258407914896744,1.7799908026717,2,DrugMatrix,unknown,,False,,putative_negative
24-diaminophenol-60 mgkg in water-rat-kidney-3d-up,0.821204842046058,0.144780358130533,2,DrugMatrix,unknown,,False,,putative_negative
24-diaminophenol-60 mgkg in water-rat-kidney-5d-dn,0.646099264012069,0.397236094155594,2,DrugMatrix,unknown,,False,,putative_negative
24-diaminophenol-60 mgkg in water-rat-kidney-5d-up,0.741320396452694,0.246887134586587,2,DrugMatrix,unknown,,False,,putative_negative
24-dichlorophenoxyacetic acid,0.0594054107730516,15.7820387732216,1,DSigDB,unknown,,False,,putative_negative
24-dihydroxybenzophenone,0.482465327248286,1.13781804905569,2,DSigDB,unknown,,True,ene_one,excluded
24-diisocyanato-1-methylbenzene,0.0001024940676536,86.9109071866197,1,DSigDB,unknown,,False,,putative_negative
24-dinitrofluorobenzene,7.74342541025196e-08,166.663961804942,2,DSigDB,unknown,,False,,putative_negative
24-dinitrophenol,0.243131555176902,5.52341367308276,1,DSigDB,unknown,,False,,putative_negative
244-trichlorobiphenyl,0.243131555176902,5.52341367308276,1,DSigDB,unknown,,False,,putative_negative
24939-16-0,0.427239187243046,1.58079597604599,1,DSigDB,unknown,,False,,putative_negative
25-hydroxycholesterol,0.0237480115110783,19.9888555905468,1,DSigDB,unknown,,False,,putative_negative
26-di-tert-butyl-4-methylphenol,0.264211363334538,2.73769143809907,2,DSigDB,unknown,,False,,putative_negative
26-dichloroindophenol,2.17352574606981e-05,141.140317943102,1,DSigDB,unknown,,False,,putative_negative
2699-tetramethylcycloundeca-2610-trien-1-one,0.0004900884221165,68.1544407198472,1,DSigDB,unknown,,False,,putative_negative
27-hydroxycholesterol,8.9474517456241e-07,183.764859567831,1,DSigDB,unknown,,False,,putative_negative
2e4e6e8e-37-dimethyl-9-266-trimethyl-3-oxo-1-cyclohexenylnona-2468-tetraenoic acid,1.59826077875899e-10,183.72296941597,2,DSigDB,unknown,,False,,putative_negative
2h-1-benzopyran-2-one 7-37-dimethyl-26-octadienyloxy-,0.455550643812525,1.33429988721209,1,DSigDB,unknown,,False,,putative_negative
3-1-methylpyrrolidin-2-ylpyridine,2.53798319816089e-05,26.3795597998104,2,DSigDB,unknown,,False,,putative_negative
3-3-butylsulfanyl-1-4-chlorophenylmethyl-5-propan-2-ylindol-2-yl-22-dimethylpropanoic acid ttd 00000826,0.301449149037716,2.2311280651298,2,DSigDB,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-kidney-1d-dn,0.965068828446501,0.0170242344567443,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-kidney-1d-up,0.526343684693268,0.658930193979522,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-kidney-3d-dn,0.997347476052623,0.0006434330413905,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-kidney-3d-up,0.553214465627444,0.592009530532249,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-kidney-5d-dn,0.842374167248675,0.122154424166196,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-kidney-5d-up,0.660396950187679,0.37147070625305,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-liver-1d-dn,0.502883629201592,0.72832269114451,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-liver-1d-up,0.958283602738038,0.0223771240057337,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-liver-3d-dn,0.717034463274158,0.279345247870412,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-liver-3d-up,0.170080098864336,2.50789745331181,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-liver-5d-dn,0.386050167229623,1.09796753018582,2,DrugMatrix,unknown,,False,,putative_negative
3-acetamidophenol-700 mgkg in corn oil-rat-liver-5d-up,0.424033480048927,0.96457727912431,2,DrugMatrix,unknown,,False,,putative_negative
3-acetyl-7-hydroxy-2h-chromen-2-one ttd 00000754,0.243131555176902,5.52341367308276,1,DSigDB,unknown,,False,,putative_negative
3-amino-124-triazole,0.333181951007303,2.86109706193191,2,DSigDB,unknown,,False,,putative_negative
3-aminobenzamide,0.103795560803268,8.86117848199568,1,DSigDB,unknown,,False,,putative_negative
3-aminofluoranthene,0.566630083600046,0.692558248164881,2,DSigDB,unknown,,False,,putative_negative
3-azido-3-deoxythymidine,0.0005136529487623,18.0107988621154,2,DSigDB,unknown,,False,,putative_negative
3-chloroaniline-200 mgkg in cmc-rat-kidney-1d-dn,0.988951694380696,0.0039815201520535,2,DrugMatrix,unknown,,False,,putative_negative
3-chloroaniline-200 mgkg in cmc-rat-kidney-1d-up,0.818269566740642,0.144832554697464,2,DrugMatrix,unknown,,False,,putative_negative
3-chloroaniline-200 mgkg in cmc-rat-kidney-3d-dn,0.907832835158653,0.0591052659262428,2,DrugMatrix,unknown,,False,,putative_negative
3-chloroaniline-200 mgkg in cmc-rat-kidney-3d-up,0.97142111939977,0.0122355853497329,2,DrugMatrix,unknown,,False,,putative_negative
3-chloroaniline-200 mgkg in cmc-rat-kidney-5d-dn,0.880101654027948,0.0828455347075977,2,DrugMatrix,unknown,,False,,putative_negative
3-chloroaniline-200 mgkg in cmc-rat-kidney-5d-up,0.865655054166576,0.096194203698374,2,DrugMatrix,unknown,,False,,putative_negative
3-methoxycatechol,0.366132878780452,2.30764101311785,1,DSigDB,unknown,,True,catechol,excluded
3-methyladenine,0.145630505863275,6.02765374262903,1,DSigDB,unknown,,False,,putative_negative
3-methyladenine boss,0.0598975774197526,8.02639196513513,2,DSigDB,unknown,,False,,putative_negative
3-methylcholanthrene,0.127042771655786,3.11805327666425,2,DSigDB,unknown,,False,,putative_negative
3-methylcholanthrene boss,0.412537208297311,1.72827199315345,2,DSigDB,unknown,,False,,putative_negative
3-methylcholanthrene-125 mgkg in cmc-rat-liver-28d-dn,0.691684462205164,0.320847842741066,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-125 mgkg in cmc-rat-liver-28d-up,0.832371001834548,0.12956274548187,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-125 mgkg in cmc-rat-liver-5d-dn,0.800287968756406,0.168607599351817,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-125 mgkg in cmc-rat-liver-5d-up,0.575709784119224,0.540108764900942,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-125 mgkg in cmc-rat-liver-91d-dn,0.546357351973427,0.606457303064698,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-125 mgkg in cmc-rat-liver-91d-up,0.271601143954336,1.6889268152238,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-23 um in dmso-rat-primary rat hepatocytes-067d-dn,0.74913436921584,0.230246878807971,1,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-23 um in dmso-rat-primary rat hepatocytes-067d-up,0.264588533839674,1.6854453649281,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-23 um in dmso-rat-primary rat hepatocytes-1d-dn,0.238684382809605,1.86631192095159,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-23 um in dmso-rat-primary rat hepatocytes-1d-up,0.0056571733493453,11.7642482853626,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-300 mgkg in cmc-rat-liver-1d-dn,0.87484655233157,0.0876230187360104,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-300 mgkg in cmc-rat-liver-1d-up,0.622506500705842,0.442720736860799,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-300 mgkg in cmc-rat-liver-3d-dn,0.723248756527573,0.270126640505805,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-300 mgkg in cmc-rat-liver-3d-up,0.528380934048507,0.650649765123889,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-300 mgkg in cmc-rat-liver-5d-dn,0.407412193938649,1.01553612666479,2,DrugMatrix,unknown,,False,,putative_negative
3-methylcholanthrene-300 mgkg in cmc-rat-liver-5d-up,0.553214465627444,0.592009530532249,2,DrugMatrix,unknown,,False,,putative_negative
3-nitrofluoranthene,0.0001628607353443,171.392352480462,1,DSigDB,unknown,,False,,putative_negative
3-phenyl-5h-indeno12-cpyridazin-5-one ttd 00000814,0.0806361709961198,11.5885784207271,2,DSigDB,unknown,,False,,putative_negative
314-dihydroxybufa-2022-dienolide,0.0528327009328262,17.7027983584387,1,DSigDB,unknown,,False,,putative_negative
33-dichlorobenzidine,0.280523108822249,4.13680372141097,1,DSigDB,unknown,,False,,putative_negative
33-diindolylmethane,0.0002785190853056,34.4893576207149,1,DSigDB,unknown,,False,,putative_negative
33258 hoechst boss,0.0379013207219401,8.29497638662562,2,DSigDB,unknown,,False,,putative_negative
3344-tetrachlorobiphenyl,6.94310671129678e-06,94.1270243352456,2,DSigDB,unknown,,False,,putative_negative
33445-pentachlorobiphenyl,2.96818261595329e-13,171.606305303708,2,DSigDB,unknown,,False,,putative_negative
3345-tetrachlorosalicylanilide-5 mgkg in corn oil-rat-liver-025d-dn,0.583088449385533,0.523841288256766,2,DrugMatrix,unknown,,False,,putative_negative
3345-tetrachlorosalicylanilide-5 mgkg in corn oil-rat-liver-025d-up,0.893204509858191,0.0713207598006291,2,DrugMatrix,unknown,,False,,putative_negative
3345-tetrachlorosalicylanilide-5 mgkg in corn oil-rat-liver-1d-dn,0.81443280276792,0.152331780328277,2,DrugMatrix,unknown,,False,,putative_negative
3345-tetrachlorosalicylanilide-5 mgkg in corn oil-rat-liver-1d-up,0.972507252759346,0.0116778774806024,2,DrugMatrix,unknown,,False,,putative_negative
3345-tetrachlorosalicylanilide-50 mgkg in corn oil-rat-liver-1d-dn,0.937357508040121,0.0346793631750413,2,DrugMatrix,unknown,,False,,putative_negative
3345-tetrachlorosalicylanilide-50 mgkg in corn oil-rat-liver-1d-up,0.502800678269538,0.717941510426158,2,DrugMatrix,unknown,,False,,putative_negative
3345-tetrachlorosalicylanilide-50 mgkg in corn oil-rat-liver-3d-dn,0.274930687801301,1.66692326862803,2,DrugMatrix,unknown,,False,,putative_negative
3345-tetrachlorosalicylanilide-50 mgkg in corn oil-rat-liver-3d-up,0.80980749273204,0.157578479218218,2,DrugMatrix,unknown,,False,,putative_negative
335-triiodo-l-thyronine-0001 mgkg in peg400-rat-heart-1d-dn,0.867537479805612,0.0944164520442191,2,DrugMatrix,unknown,,False,,putative_negative
335-triiodo-l-thyronine-0001 mgkg in peg400-rat-heart-1d-up,0.772221506586593,0.202987987796772,2,DrugMatrix,unknown,,False,,putative_negative
335-triiodo-l-thyronine-0001 mgkg in peg400-rat-heart-3d-dn,0.926027011644041,0.042697707253395,2,DrugMatrix,unknown,,False,,putative_negative
335-triiodo-l-thyronine-0001 mgkg in peg400-rat-heart-3d-up,0.539198694289816,0.623765457210115,2,DrugMatrix,unknown,,False,,putative_negative
335-triiodo-l-thyronine-01 mgkg in peg400-rat-heart-1d-dn,0.769530416964755,0.206435223734133,2,DrugMatrix,unknown,,False,,putative_negative
335-triiodo-l-thyronine-01 mgkg in peg400-rat-heart-1d-up,0.329608279712021,1.35231409331957,2,DrugMatrix,unknown,,False,,putative_negative
335-triiodo-l-thyronine-01 mgkg in peg400-rat-heart-3d-dn,0.744246852356219,0.240171992839562,2,DrugMatrix,unknown,,False,,putative_negative
335-triiodo-l-thyronine-01 mgkg in peg400-rat-heart-3d-up,0.010775343402514,9.21710319201801,2,DrugMatrix,unknown,,False,,putative_negative
3383-21-9 ttd 00000841,0.19020173797121,4.32580652354591,1,DSigDB,unknown,,False,,putative_negative
34-dichloroaniline,0.0021196533982573,19.4746513823088,2,DSigDB,unknown,,False,,putative_negative
34-dichloroisocoumarin boss,0.46917820220315,1.2307033700543,1,DSigDB,unknown,,False,,putative_negative
34-dichloroisocoumarin ttd 00000692,0.455550643812525,1.33429988721209,1,DSigDB,unknown,,False,,putative_negative
34-dihydro-2-phenyl-2h-1-benzopyran-34-diol boss,0.309564425132796,1.8332025989371,2,DSigDB,unknown,,False,,putative_negative
34-dimethoxyflavone,0.29852170306951,3.63158326632519,1,DSigDB,unknown,,False,,putative_negative
362-05-0,0.245573011670594,3.04892784900251,2,DSigDB,unknown,,False,,putative_negative
3711-trimethyldodeca-2610-trien-1-yl trihydrogen diphosphate,0.0022062881382663,89.9560273595255,1,DSigDB,unknown,,False,,putative_negative
38966-21-1,0.280523108822249,4.13680372141097,1,DSigDB,unknown,,False,,putative_negative
3h-xanthen-3-one 267-trihydroxy-9-methyl- ttd 00000850,0.569967851017519,0.592685216261482,1,DSigDB,unknown,,False,,putative_negative
3s-3-cyclopentyl-6-methyl-7-4-methylpiperazin-1-ylsulfonyl-34-dihydro-2h-124-benzothiadiazine 11-dioxide boss,0.418804759360938,1.23577686918817,1,DSigDB,unknown,,False,,putative_negative
4-2-aminoethylbenzenesulfonyl fluoride,0.0002306062125963,146.266314958662,1,DSigDB,unknown,,False,,putative_negative
4-aminobenzohydrazide,3.64628241863628e-06,132.140646727293,2,DSigDB,unknown,,False,,putative_negative
4-aminobiphenyl,0.66186324800064,0.365610666886301,2,DSigDB,unknown,,False,,putative_negative
4-aminobutyric acid boss,0.165610175328012,2.85225136211283,2,DSigDB,unknown,,False,,putative_negative
4-aminodiphenylamine,0.38199380418814,2.08734358018527,1,DSigDB,unknown,,False,,putative_negative
4-aminophenol,0.441573947641707,1.45031041327831,2,DSigDB,unknown,,False,,putative_negative
4-aminophenol boss,0.482465327248286,1.13781804905569,2,DSigDB,unknown,,False,,putative_negative
4-aminophenol ttd 00000939,0.427239187243046,1.58079597604599,2,DSigDB,unknown,,False,,putative_negative
4-aminopyridine,0.0120761175550212,21.6685783942482,1,DSigDB,unknown,,False,,putative_negative
4-chloro-2-nitroaniline-1200 mgkg in cmc-rat-kidney-1d-dn,0.747151135312524,0.236170017118389,2,DrugMatrix,unknown,,False,,putative_negative
4-chloro-2-nitroaniline-1200 mgkg in cmc-rat-kidney-1d-up,0.0104807805872084,9.30584510581449,2,DrugMatrix,unknown,,False,,putative_negative
4-chloro-2-nitroaniline-1200 mgkg in cmc-rat-kidney-3d-dn,0.281625116509289,1.62379969761667,2,DrugMatrix,unknown,,False,,putative_negative
4-chloro-2-nitroaniline-1200 mgkg in cmc-rat-kidney-3d-up,0.0026580399939938,13.4035957266666,2,DrugMatrix,unknown,,False,,putative_negative
4-chloro-2-nitroaniline-1200 mgkg in cmc-rat-kidney-5d-dn,0.84343091892598,0.118063827287725,2,DrugMatrix,unknown,,False,,putative_negative
4-chloro-2-nitroaniline-1200 mgkg in cmc-rat-kidney-5d-up,0.265105919042203,1.70517082416845,2,DrugMatrix,unknown,,False,,putative_negative
4-chloroaniline-75 mgkg in cmc-rat-kidney-1d-dn,0.741318730629572,0.244240950011193,2,DrugMatrix,unknown,,False,,putative_negative
4-chloroaniline-75 mgkg in cmc-rat-kidney-1d-up,0.243709898317584,1.85652213660805,2,DrugMatrix,unknown,,False,,putative_negative
4-chloroaniline-75 mgkg in cmc-rat-kidney-3d-dn,0.818269566740642,0.144832554697464,2,DrugMatrix,unknown,,False,,putative_negative
4-chloroaniline-75 mgkg in cmc-rat-kidney-3d-up,0.0015184885154309,15.1022740865665,2,DrugMatrix,unknown,,False,,putative_negative
4-chloroaniline-75 mgkg in cmc-rat-kidney-5d-dn,0.772221506586593,0.202987987796772,2,DrugMatrix,unknown,,False,,putative_negative
4-chloroaniline-75 mgkg in cmc-rat-kidney-5d-up,0.0081056649206321,10.1489758239967,2,DrugMatrix,unknown,,False,,putative_negative
4-cumylphenol,0.262063651623056,4.75479001926925,1,DSigDB,unknown,,False,,putative_negative
4-hexylresorcinol,0.316070917849597,3.21267591828761,1,DSigDB,unknown,,False,,putative_negative
4-hexylresorcinol ttd 00000977,0.280523108822249,4.13680372141097,1,DSigDB,unknown,,False,,putative_negative
4-hydroperoxycyclofosfamide,0.0594054107730516,15.7820387732216,1,DSigDB,unknown,,False,,putative_negative
4-hydroxytamoxifen,2.66556706948235e-07,41.7580112559826,2,DSigDB,unknown,,False,,putative_negative
4-methoxyflavone,0.316070917849597,3.21267591828761,1,DSigDB,unknown,,False,,putative_negative
4-methylhistamine,0.0028874338160908,76.4395858071035,1,DSigDB,unknown,,False,,putative_negative
4-methylpyrazole-155 mgkg in saline-rat-kidney-1d-dn,0.996179777411018,0.0009771680076702,2,DrugMatrix,unknown,,False,,putative_negative
4-methylpyrazole-155 mgkg in saline-rat-kidney-1d-up,0.611959077364679,0.463515457774675,2,DrugMatrix,unknown,,False,,putative_negative
4-methylpyrazole-155 mgkg in saline-rat-kidney-3d-dn,0.970730657180983,0.0137890978759641,2,DrugMatrix,unknown,,False,,putative_negative
4-methylpyrazole-155 mgkg in saline-rat-kidney-3d-up,0.48696583707935,0.768023141883244,2,DrugMatrix,unknown,,False,,putative_negative
