gene,rna_log2fc,prot_log2fc,residual
GOT2,0.0641272339144938,-0.016702894575740146,0.024391908209343185
TJP1,-0.295939976869423,-0.11732875409664878,-0.02435041408131919
SLC25A5,0.378923806151542,-0.0199142614324046,-0.024179766907704348
GLS,0.0770415258711674,-0.01512730673292495,0.02410662361648845
CCT3,0.525714397410769,0.0013219403880455616,-0.02409521366438186
HNRNPA1,1.04223637141553,0.1239215667221032,0.024076677330567384
SAMM50,0.46951486911749,-0.00671805918651458,-0.02403719644874762
PPM1F,0.0854639710462708,-0.06184267601403448,-0.023822369773466773
RAB14,-0.373253902225022,-0.12720507182879714,-0.023086256356481344
COX7A2,0.0940919364954692,-0.01373492554998279,0.023042142336195004
FBXO40,0.0340517338583125,-0.0682170211636226,-0.022788518224376678
FBL,1.27714934370453,0.1564373864705928,0.022742939056017597
RAB11B,0.04731862293952,-0.020992500767107458,0.02252432259410697
COPA,0.0043283723411727,-0.0722165403220032,-0.02250507829152231
HNRNPAB,1.32643344067011,0.11833939295663498,-0.022456598845183084
STAT1,-1.15164316839683,-0.23862359351088536,-0.022343527967717547
UQCRB,0.063872831310933,-0.018909267369934923,0.022222193312779748
UQCR10,0.115492243878736,-0.011713855344055446,0.02197955590357116
NDUFA7,0.169749341728433,-0.004229516161782243,0.02164577093574163
PSPC1,0.117803923538296,-0.011889616552247517,0.021470695445880462
ITGA6,-0.23350313349123,-0.10544632813538612,-0.021464764807661074
AIMP1,-0.04124559874298,-0.0776504701327454,-0.02137207072319333
IGBP1,-0.51071010743182,-0.10274791707686859,0.02117751762314231
CMYA5,-0.588932952004248,-0.15635012945668336,-0.02115324946235239
VDAC2,0.0713515722168733,-0.019055038407049807,0.02099878032269742
ANP32A,-0.267414047553624,-0.10985713379261242,-0.020989210031129996
LAMTOR1,0.217431010030837,-0.03994042413808785,-0.020935781016120703
AQP1,0.0604115508510209,-0.06241623068143198,-0.02078602013139339
HTRA2,0.820178802613593,0.04734702520951828,-0.020500693117453908
CCT7,0.677674799092511,0.0677014903384503,0.020387748865544522
CTSD,0.2961081669555,-0.027862942948090108,-0.020195208820372915
HADHA,0.0109341197218125,-0.02857359045499308,0.020186022782006013
SH3KBP1,-1.28200373341595,-0.21490291842873788,0.020161326917417843
LNPEP,0.572585517614335,0.05230345500133282,0.020132452119375463
ENTPD1,0.536175869120498,0.006854920287324262,-0.020069669434552725
TTN,-0.354499582703562,-0.0813483559590722,0.020068073941946624
METAP1,0.0281233312583519,-0.06625524212038592,-0.01997249173011193
GNPDA1,-0.881035538391484,-0.15744912151494006,0.019837998751139452
ACSS1,0.0419928554394451,-0.024533581998479548,0.01975065269065942
FABP4,0.733595649515975,0.03570768202097696,-0.019663920423429473
LTBP4,0.0459180521928109,-0.024292012410601416,0.019426624840642795
MTDH,0.494526753216832,0.04003148063581641,0.01910828007373018
PPP6R3,-0.180049823547048,-0.0953858943663608,-0.019106634146244167
MFN1,-0.35398097403795,-0.08227831703511157,0.019063384450754894
PAK2,0.444892863268233,-0.005289461031047438,-0.019060714123594433
SYNE1,-0.703774251233738,-0.13280636078891916,0.018938465382379394
CDH5,0.218398223718702,-0.037656171047810716,-0.01879089764872028
BCKDHB,-0.379488500759458,-0.08628832235250172,0.018728861578504882
COX4I1,0.371177916665387,-0.015468159549481442,-0.018617528554977857
NAALAD2,-1.21674288986066,-0.20721309302705393,0.018447454051474355
TMX4,-0.490190037089108,-0.10259565215272914,0.01837296281555592
COX17,0.46294255425565,0.03467286840163197,0.018300762506350626
PARP1,-0.208132350349724,-0.062197867602236556,0.01812791721453494
GSR,0.821729088529311,0.049952869557692736,-0.018118235722094644
TMX2,-0.584013686301322,-0.15247985598654168,-0.017991812835997628
TUBA1A,-0.250054157226339,-0.06864574909374355,0.017720718025386592
U2AF2,0.863341103138842,0.09176198085990883,0.017694832495501897
EARS2,-0.101694263153685,-0.04736696194598977,0.017621729421675697
ROCK2,0.655376252439128,0.026495389787992707,-0.01760526412564216
BCKDHA,0.378239388228065,0.021117098123884404,0.01695021318872341
TMEM143,0.17217295280522,-0.04244054760074789,-0.016914488402260838
SCN5A,1.00087273558215,0.07721621235801912,-0.016668423848931566
CCT5,0.590146113971165,0.05135790314407984,0.016656523078148106
DAAM1,-0.22581079437462,-0.0662454996680637,0.016627643478675125
RAVER1,0.85695361319535,0.05679542983851249,-0.016351319327174083
NEDD4L,-0.131716548515158,-0.08563405965895399,-0.016319336057201414
CD81,-0.0756483173171791,-0.07754138061264726,-0.016305754672859107
STK39,-0.970303852946639,-0.206363295143575,-0.01621314324620593
RAB6A,-0.150166781393986,-0.055842026986685056,0.016131265115074206
STX7,-0.179108654383298,-0.09215391428181263,-0.01601027092400642
ACADSB,-0.154337599645702,-0.056704376618856855,0.015869905513548
XIRP1,3.36691124501692,0.4506844891449795,0.015867817429455533
ARHGAP1,0.561701048540797,0.014781845565030594,-0.015820770250581886
EIF3E,-0.0683334402778914,-0.04499164322374405,0.015189952568793866
SEC31A,0.149911487235996,-0.013888828980949341,0.014844974613774386
NDUFB5,0.0891635601308309,-0.052312820889277134,-0.014825603367305845
NENF,0.430275292011434,0.02644801098943539,0.014783062719442887
SLC44A2,-0.138655907825786,-0.055615453405051696,0.014699190479259161
ESAM,0.463635968507251,0.030982688959159788,0.01451066620652118
PHKB,-0.753616892445234,-0.17339439917339128,-0.014467545720796116
STUB1,0.271230770344026,-0.025686174984675958,-0.014433756401873499
RAB10,-0.217507231623845,-0.09593977541482701,-0.014263126128735953
TNNC1,0.447683944993778,6.822225966018891e-05,-0.01410520906040355
SRRT,0.277287803673838,0.0037036809511388213,0.014083317162039227
LRRFIP2,-0.107473339113916,-0.05175837548157425,0.014063046259085402
M6PR,0.18641366797147,-0.009600657390990364,0.013873399699598929
NOP56,1.90763990073528,0.2107856846316043,-0.013758691099978237
FAM162A,0.0736019818169994,-0.0534032060056262,-0.013673657875296355
ACOT9,0.791453865946495,0.07730177798121574,0.013593151680310403
GNB1,0.275855378714462,-0.0241347976991797,-0.013548757596218375
PPP3CA,-0.368308254600447,-0.08986991622692031,0.013536260924070231
RPL5,0.326673630659982,-0.016631178758551357,-0.013367745624025477
RPL9,0.401711648182586,0.020836286030409212,0.013287188450622697
MPC1,-0.143063900199286,-0.08417408005910687,-0.013224270767973181
VPS36,0.0031414653676853,-0.06280367984213697,-0.012921191596817747
S100A16,0.76836334803238,0.04761801954126277,-0.012763400865902899
PDXDC1,-0.0537610067993271,-0.04534826827529059,0.01273352677928423
NDUFS7,0.0638568499091703,-0.05381033778104438,-0.012676574273666669
PRKAA1,0.296093788022896,0.004737118505296678,0.012406924551430068
ACOT7,0.113060372634449,-0.04606712996190865,-0.012023300574381363
MYH14,0.308530197801015,-0.017887362015649444,-0.012009568433880263
POR,1.61593867708758,0.19438950406748745,0.011877534631062725
RTCB,0.452845739776065,0.026695407089903256,0.011778191932431445
CCT4,0.193822615019198,-0.034085061076329026,-0.011678589060067444
CPEB3,-1.42909869170282,-0.26786517503826346,-0.011605423641882218
ATP2B4,-0.245431740514418,-0.07420223700038875,0.011498167443818763
SNX6,-0.314980676207293,-0.08425469064868985,0.011467300561191746
PPP1R2,0.366010596639951,-0.00902797630090113,-0.01143276531441044
ATP1A1,0.164513397428096,-0.015256131293842401,0.011373624144329849
CHCHD7,-0.159245407717166,-0.062121803355848826,0.011159664643995412
SUPV3L1,-0.356824295401268,-0.0906809314792838,0.011070475654286843
TIMM8B,0.163239673129754,-0.03779744550996611,-0.010984153998319632
NDUFA8,0.356340961820285,-0.009602255185559017,-0.010613707502075659
EIF2B4,0.237067243102901,-0.02678052239705231,-0.010605343328305004
OCIAD1,-0.252056233470967,-0.09710312189974246,-0.010448167536384223
ARHGEF1,0.424372666940694,0.0004430347778523469,-0.010371380429306756
ABCC9,-0.831315436682773,-0.1598081009947876,0.010314649201383946
GPAM,-0.809447971619728,-0.15708664094352365,0.009885137979091768
RPL23,0.671936304710558,0.055710733579662275,0.009223874916394759
FILIP1,0.350255652059663,0.009199739758280145,0.009065144278673005
RPS9,0.84649684264223,0.06275906304666634,-0.008880927858195053
NUBPL,0.0512891066859439,-0.03412324076750295,0.008821459570259343
ACTR1B,0.35203096091276,-0.008273950809375208,-0.00866435770478527
HSPB2,0.804125178662387,0.05693492129886124,-0.008599565578517446
EIF3H,0.216063836070424,-0.010638437260883649,0.008563207473423814
SRPRB,0.256650463853642,-0.021698590930810724,-0.008345237156005415
TARS2,0.0522419937228216,-0.03459674455393014,0.00821065044590253
LONP1,0.415938090279609,0.0014295319232218162,-0.008169511100327403
ERP29,0.140095114160046,-0.038160725020240704,-0.008012440621104924
NDUFA1,0.626325470058283,0.0319561783659843,-0.007958431097941171
TACC2,2.13918120343107,0.2657003219709484,0.007792225692298094
PNPLA8,-0.707831058673363,-0.14456143336688854,0.007767954557121343
MCAT,-0.043800966562095,-0.06426463189840348,-0.007618019229189761
RPSA,0.2418729381086,-0.007977428102556416,0.007505278982411663
RBMXL1,0.478499778813585,0.025982726745763074,0.007368917592377178
CLPB,-0.0732883699392674,-0.05357102764097732,0.0073245439590204145
CAV2,-0.16294325243007,-0.08111132193325332,-0.0072970165683629296
DMD,-0.571059381163837,-0.1399054106440616,-0.007284005589859005
TARDBP,0.369846156482141,0.010213425945984511,0.007255955638786046
RPL7,0.117996756534566,-0.02645899109190708,0.006873534821730143
IBA57,0.420422903687671,0.01678938149386866,0.006544103610662828
RAB5C,0.908804744677621,0.0745154795859797,-0.006102708328138903
CMC1,-0.567408389487794,-0.13813658211602586,-0.0060412631837417075
RPL6,0.545591084897948,0.02231536226654285,-0.005965903885983337
AP1M1,0.0081520642133869,-0.04320256857448612,0.005957922265985266
SORD,0.143328645844249,-0.035559139943103446,-0.00587678817126043
RPS5,0.411497191708906,0.014668053598803965,0.00570891756880515
ETFB,0.361377540566441,0.0071979765008052254,0.005460783230758465
MARS2,0.207782915988841,-0.025806041261660084,-0.005411165340269208
NDUFC2,0.376399725718769,0.00924107361465687,0.005339273073279874
RAB18,-0.0420901700447094,-0.06172902270607139,-0.005328925609908337
CLPP,0.450056356722468,0.009280190149691947,-0.005235091548758036
ALDH4A1,-0.0595073159080787,-0.06412108577374909,-0.005211281854020096
NDUFA13,0.412429796816495,0.014228304612451836,0.005134785749549779
NDUFV3,0.692081252588672,0.05451469791307062,0.005125072427575747
NUMA1,-0.479327258368877,-0.12451118658477789,-0.005107833232311704
PGM2,1.05490746127046,0.09667203942171732,-0.004998678433356621
HK1,0.455918974323868,0.020329199580391588,0.004969149656790781
MFGE8,0.83210164313144,0.07452464691675331,0.004958918392320419
H1F0,-0.639053657148273,-0.13751995546925144,0.004899019160369139
MAT2A,0.174859824804487,-0.030026870968985264,-0.004887973998081701
CPT1A,-0.203724209419711,-0.07482820277252955,0.004862395231311739
DDI2,0.389893919938232,0.010356989216733226,0.004510755782804278
ARL6IP5,0.662044525342822,0.04067876482157473,-0.004382747440441856
MAPK3,-0.116200226484738,-0.07143035446899404,-0.004351440315119526
HK2,-0.260939411307776,-0.08385704571547947,0.0040779215849511274
BTF3L4,-0.383610914209424,-0.101614902260728,0.003996296857732423
SGCD,-0.420595655122778,-0.106950975467214,0.003989504198484539
COQ4,-0.282955872151707,-0.09501661036265574,-0.003909202385420862
HNRNPL,0.0692572494019989,-0.04423558305461128,-0.0038799849001252135
MTHFD1,0.333655543991003,-0.006045679030041384,-0.00378829795857262
CD36,-0.0807373047898946,-0.06556829852731028,-0.0035993798491190526
TMEM109,0.0710013166181621,-0.043468171779700526,-0.003363883307495298
TTC7B,-0.296125272735407,-0.09610406844949537,-0.003099028405189358
IVNS1ABP,-0.78231468662825,-0.16609997963084666,-0.0030379452222327186
SNX1,0.355837751047682,0.003966064421767612,0.003027121775870986
AGK,-0.200783320988399,-0.07627011678347984,0.0029967167401585004
MYL3,0.427514386405663,0.01422465076352708,0.0029575325221960214
FLAD1,-0.352827093874679,-0.10409074029251641,-0.0029153060551449644
MRPL30,-0.104174230555099,-0.0682021278989069,-0.002856088021998035
MT-CO3,0.515488806013193,0.02676658287742839,0.002822875548523382
TNNI3,0.0929435310070815,-0.03439108848610317,0.0025514577805760344
TECRL,0.31431686302632,-0.0025279567188114527,0.0025160129221372465
MRPL4,0.158588687798584,-0.02997221810856132,-0.002488747354373648
MYOM1,0.0148913149134906,-0.050595169990170774,-0.002405764975152755
RPS28,1.13792700868538,0.1113239661850578,-0.0023093732310366516
RANBP1,1.05055650645961,0.1032136148823426,0.0021698436615494726
PPP1R12A,0.821106533540155,0.06583101850193174,-0.0021503803175327713
LMNB2,0.901061934,0.07751985795161076,-0.0019826371306487928
HSD17B10,0.242300222852515,-0.017333559742155558,-0.001912421839981339
RASIP1,1.19995613372183,0.12435683972296196,0.0017854734002197697
ACOT13,-0.38547693347729,-0.10409934082095873,0.0017807405429744183
TOMM70A,0.618621769105345,0.04057319386215852,0.001768641752059416
PSMD7,0.378833718842438,0.0024941847366655168,-0.0017583396947738542
SPTAN1,0.408559480649456,0.010239042646759344,0.0017032132566315722
NEBL,-1.18138136853353,-0.21901858413641406,0.0015465786545531546
BOLA3,0.151784094974091,-0.030008228620580724,-0.0015442566305887175
DNAJC11,0.245338853195032,-0.016413843995550792,-0.001430554599942055
MRPL16,-0.0776622156801464,-0.06019535759500627,0.001330459085742329
ABCF2,0.482135425715882,0.020454624750460226,0.0013169405655193006
GNAI2,0.192286052157379,-0.021347297812205568,0.0012805837466639998
NDUFV1,0.462153496791289,0.017492159178956967,0.001233751757468468
ARCN1,0.0668129307585363,-0.03951174323726647,0.001196066653091278
MCU,-0.0672590663911398,-0.06115719120896301,-0.001130406284738053
OXA1L,-0.392837348247761,-0.10581331467054866,0.0011273585560602623
TNNT2,0.299786049658083,-0.0060841739272277096,0.001053599242054816
PDK1,-0.167826901440754,-0.07547543921754851,-0.0009574291617654579
BCKDK,-0.0834455071036996,-0.06330642658788577,-0.0009472721110239946
HDLBP,-0.279010125402933,-0.08967160434462684,0.0008672450629581135
LMNB1,0.877167018671083,0.07537772866324133,-0.0006816516561317792
RPS26,0.31125377499407,-0.004862983553834965,0.0006223588008767156
MTO1,-0.289246950826864,-0.09139513556557688,0.0006187793217159593
PDCD6,0.355534549049868,0.0014125735439556308,0.0005173204973080436
TIMM10,0.52505450826877,0.025690252821298998,0.0003681848579164537
RPL18A,0.424580390325538,0.010565329178682248,-0.00027901772913820067
TLN2,-0.449588961168471,-0.1148976144435423,0.00022062767482339263
TPP1,-0.440846378734999,-0.11404947827149314,-0.00019099013124726505
VPS13C,-0.458331844013246,-0.11624002875626616,0.00013801062769611128
