gene,rna_log2fc,prot_log2fc,residual,studentized_residual,mean_sham,mean_ir
ACADL,0.0092137343293085,0.04955314150794621,0.09856065201770174,0.26067992392919614,23.690006048118132,23.73955918962608
FHL2,-0.535427257758185,-0.028949456415361396,0.0985375722059387,0.2606188808714289,21.93168421373896,21.9027347573236
ZMYM4,-0.228708005473763,0.01510893798234747,0.09839955196626418,0.2602538355430703,17.583547146561575,17.598656084543922
RHOT2,-0.0866487993926924,0.035556925481976975,0.09837765526966331,0.2601959216688481,17.009073219859527,17.044630145341504
PALM,-0.532382936875623,-0.22540532397831647,-0.09835696383645759,-0.2601411955573255,14.77787409549592,14.552468771517603
TRIM28,0.379560754690193,0.1025720192421744,0.0982147332819288,0.25976501450153955,16.008859131904696,16.11143115114687
UPF1,0.653770195423416,-0.054233583539030406,-0.09810281421702219,-0.2594690033375627,16.339907257717254,16.285673674178224
GFER,0.776574138151039,-0.03649345990102759,-0.09805800618595288,-0.2593504920057944,15.943557316777538,15.90706385687651
ATP2B1,-0.0819901108067245,0.0357805744319748,0.09793001498405439,0.25901197215947164,16.00538003666592,16.041160611097894
COQ9,-0.143957867292331,0.02671475182845029,0.09779337644507177,0.25865058124718965,20.74877221704907,20.77548696887752
TNS2,0.285089699922149,-0.10691231715545157,-0.0976568876546942,-0.2582895864002154,19.353261674556183,19.24634935740073
RPL13,0.99114415212349,-0.004693113626533574,-0.0971759189892482,-0.25701748772235483,18.35909524010076,18.354402126474227
LDHD,0.240072521033963,0.08142557236212511,0.0971677088078465,0.2569957728755126,19.418677809474712,19.500103381836837
SUMO1,-0.241032951525767,0.01199301658776264,0.09705958177800478,0.25670979114409337,15.990931377801182,16.002924394388945
RPL28,1.1631413053148,0.21420553547725518,0.09693896632313813,0.2563907791757708,16.588693734234017,16.802899269711272
SLC12A7,-0.465772660618206,-0.020559390030790325,0.09689082664059108,0.25626345606530593,17.049763299837263,17.029203909806473
SLC25A12,-0.282076841284008,0.0058840660136816325,0.0968648108864047,0.2561946478270949,20.915501651887325,20.921385717901007
CD59A,-0.251606217246058,-0.18317945639908828,-0.09658934668933916,-0.2554660813610029,17.00606962066942,16.822890164270333
AGPAT3,-0.0964204411524083,0.03224090509216282,0.0964696701684195,0.2551495527491198,17.430522673932163,17.462763579024326
DHODH,-0.160675695502648,0.022911143432196468,0.09639870737009198,0.2549618655079022,15.900315646242353,15.92322678967455
PRDX3,-0.0948932144222627,0.03230292242575672,0.09631162324028841,0.25473153947141697,21.869178675157244,21.901481597583
HNRNPM,0.306326098826857,0.09011556744706439,0.09631095854329734,0.2547297814355525,18.047488046534763,18.137603613981828
KANK2,-0.806221845489043,-0.07028495936382484,0.09622195402758474,0.2544943762316467,16.468784925486393,16.398499966122568
ABHD16A,0.289520789586338,-0.10480369950100688,-0.09618676358888253,-0.2544013021630795,15.745453147521758,15.640649448020751
ACAT1,-0.272624992232904,0.006510012866186798,0.09612880267204899,0.25424800318339824,22.507504372611578,22.514014385477765
RAB12,-0.246569717107763,-0.18185349060515676,-0.09598911052201389,-0.25387853587266945,16.426216894141856,16.2443634035367
HSPB8,0.257812442917844,-0.10892561118532029,-0.09573969166232324,-0.25321885588841986,18.772011945718386,18.663086334533066
ARPC4,0.694780783529064,-0.045894827013636785,-0.09567343880461918,-0.2530436258188858,17.676013318901227,17.63011849188759
UBXN6,0.30345439508217,0.08884805427666365,0.09545724075245177,0.25247181048853956,15.458038690139496,15.54688674441616
PTGIS,1.65313721052177,0.2833143488658525,0.09544229265523502,0.2524322747431323,13.919890704484972,14.203205053350825
LARS2,-0.737221640889192,-0.061179811915799576,0.09538458358719448,0.25227964187028834,16.85202358483272,16.79084377291692
TWF2,0.809594500451274,-0.028786792738173972,-0.09510937626017663,-0.25155175479159,17.33410007784859,17.305313285110415
HMOX2,0.311808800233103,0.08948833929803257,0.09489370582659112,0.2509813349427973,17.24277884859572,17.332267187893752
FDX1,0.308165912533211,0.08892848129177189,0.09485876620762669,0.25088892425935205,15.916087336201242,16.005015817493014
RPS8,0.413571065141805,-0.08557690180583322,-0.09483487062661122,-0.2508257235995164,18.27620538593891,18.190628484133075
PDLIM1,0.397385153221715,-0.08778785874266859,-0.09471353420665037,-0.2505048047736186,18.551530953690243,18.463743094947574
PMPCA,-0.0760456807269182,0.033027677567808666,0.09432056120462025,0.24946544301841186,17.857849506329945,17.890877183897754
PPP1R12B,-0.376234913409593,-0.1986470716651283,-0.09409871026320192,-0.2488786765416422,17.563470952523307,17.36482388085818
NEDD4,-0.653583536701051,-0.2384413390458171,-0.09392869544510002,-0.2484290097735928,18.557454685050555,18.319013346004738
MRPL12,0.822700558257276,0.1621241771994626,0.09391308892680789,0.24838773259129027,18.415805291053598,18.57792946825306
ACACB,-0.0405461140617693,-0.14984279315635263,-0.09366518531685375,-0.2477320602427245,18.494538415457566,18.344695622301213
MRRF,-0.0566491263568895,0.034747485674451184,0.09324544152929426,0.24662189329099707,17.909406438105623,17.944153923780075
SEC61B,0.453381141790289,-0.07810548059276456,-0.09309984398674938,-0.2462368069960316,15.75577311884915,15.677667638256386
IARS2,-0.299917171039956,-0.0006276906092352874,0.09292373936163209,0.24577103349170343,19.57453127276756,19.573903582158326
PSMA2,-0.0544247652269609,-0.15098349290934365,-0.09280605422474472,-0.24545977182791204,17.637807403881027,17.486823910971683
APOOL,-0.509809471614737,-0.031053534776710023,0.09274212367445893,0.24529068395517495,19.19687460112952,19.16582106635281
PSMD3,0.452525690899682,-0.07786060029327757,-0.09273169831679218,-0.24526311025930475,16.60863809638552,16.53077749609224
NIT1,-0.125175906317676,-0.16091293625649428,-0.09254068017969061,-0.24475789248294721,16.91805468650259,16.757141750246095
RHOA,0.155849686953803,-0.12029443477103285,-0.09241629033357789,-0.24442889774764043,18.786948694923154,18.66665426015212
SCFD1,-0.20846985766533,0.012031634832947447,0.0924060524406265,0.2444018198712148,15.010067526772241,15.022099161605189
SNX12,0.40085322128505,0.09979352841991229,0.09236812503544223,0.2443015068873225,15.529861187505418,15.62965471592533
ILF3,0.58745136396275,-0.058052884964231666,-0.09236596762845495,-0.24429580083041424,15.454398857713285,15.396345972749053
CLIP1,-0.156466355680286,-0.16523551345820664,-0.09235449027950104,-0.2442654447563526,17.34394315560287,17.178707642144662
SARS2,-0.0788255394331091,0.03044208175771601,0.09213552645190207,0.24368631431480992,16.905539063733418,16.935981145491134
EMC3,-0.401089845927873,-0.01599664840651016,0.0921331605086732,0.24368005670704967,15.294203471002875,15.278206822596365
BCAP29,-0.523703122540602,-0.033805721752013795,0.0919919289202929,0.24330651778495765,14.58250260189453,14.548696880142517
NOMO1,0.379027727567128,0.09595498773895983,0.09167450780757774,0.24246698081130566,15.914217946090986,16.010172933829946
ITGA7,0.550304856977772,-0.06267454170288289,-0.09163503429390088,-0.24236257857439011,17.316638559646524,17.25396401794364
DDX6,-0.0397361500251848,-0.14766477923828347,-0.09160388238492466,-0.24228018588424527,16.416289348227185,16.2686245689889
PSMD6,0.132483702685275,-0.12281631020886863,-0.09157126681919261,-0.2421939220150451,17.612944044364323,17.490127734155454
TPM3,1.14838868783818,0.2066303435515664,0.0914895385747133,0.24197776158877368,23.19273747741086,23.399367820962425
GMPS,-0.366511298629827,-0.19441502077670414,-0.09126777426202395,-0.24139122423356538,16.150317670943444,15.95590265016674
JADE2,0.987027116496342,0.0007173626152479073,-0.09117220247220163,-0.24113844945589666,21.29036932017864,21.29108668279389
COQ7,0.0506584253247054,0.04811726797842297,0.09115284573825044,0.24108725344784865,18.207449965957608,18.25556723393603
XPO1,-1.05284899190612,-0.11090187813677588,0.09114253589308774,0.24105998526731498,16.20900353558203,16.098101657445255
NAPG,0.0861398961417975,0.053087766289340976,0.09101067575561683,0.24071123259673569,14.366615083043287,14.419702849332628
SPAG9,0.190156361211008,-0.1134730871758638,-0.09053832985548184,-0.23946193999573562,15.900795546010771,15.787322458834907
NDUFS3,0.160062465978693,0.06324704037453799,0.090518148484234,0.23940856293081192,22.62678475769377,22.690031798068308
RAP1GDS1,-0.101686187204063,-0.1548722210871709,-0.08988469341567197,-0.2377331578304514,13.81546350059289,13.660591279505718
PODXL,0.349809345934192,0.08994694919413604,0.08987666376494018,0.2377119204634181,17.214641881556634,17.30458883075077
ALDH2,0.644974058956481,-0.04713698967854185,-0.08973874956164798,-0.23734715558730396,20.389890085196935,20.342753095518393
DECR1,-0.179115053881393,0.013522635700681462,0.08966720118798939,0.23715791957657598,22.317252150267773,22.330774785968455
SUCLA2,-0.12512748343169,0.021193090278053717,0.08955836890583507,0.23687007254581635,22.36329435948277,22.384487449760822
ESYT2,-0.0179437269166315,-0.14245368628886013,-0.08953294761104938,-0.2368028365743079,17.60732910422028,17.46487541793142
HOMER2,-0.377570599004737,-0.19421913716576356,-0.08947831143710028,-0.23665833110100526,15.986584429316933,15.79236529215117
MRPL40,-0.0163360228813391,0.03678547334124005,0.08947455145771085,0.2366483864514809,16.587602572843632,16.624388046184873
NIT2,0.0039126492853028,-0.13916075317048282,-0.08938938792748853,-0.23642314014755111,19.088624343069252,18.94946358989877
SSR1,0.356733070556838,0.0902917193428916,0.08922376649641289,0.23598509330867581,15.539619509509222,15.629911228852114
HMGCL,0.271284557987212,-0.10029959645531505,-0.08905492835104602,-0.23553853868480137,18.34961473926864,18.249315142813327
PTGDS,0.97167249727472,0.0006599558204349876,-0.0890171002293078,-0.23543848829252786,18.084348493857448,18.085008449677883
EWSR1,0.648000457533826,-0.04592415071651956,-0.08896199658179382,-0.23529274641330833,17.15524185653161,17.10931770581509
EPB41L2,0.218760166698302,0.07006497878616358,0.08887809836092656,0.23507084668572184,14.543340981777407,14.61340596056357
NT5C3B,0.0713170058656368,-0.1288729523995258,-0.08881415286475777,-0.2349017192830957,17.362437522021814,17.23356456962229
FTL1,1.38348934913825,0.06022888846054286,-0.08878851940625754,-0.23483392216654778,18.995634369252972,19.055863257713515
HP1BP3,-0.120315359082776,-0.156448441544498,-0.08877656133050135,-0.23480229463350444,16.63562573543958,16.47917729389508
ATP1A2,-0.16208866660395,-0.1623999881636422,-0.08870882351858966,-0.2346231370559643,17.890933654036854,17.72853366587321
MTX2,-0.219453622295521,0.006734104367289717,0.08869121693871757,0.23457656997460116,19.71497479012771,19.721708894495
RPL22,0.222580098214246,0.07041834580549988,0.08868103603516092,0.23454964282760746,18.20382237824654,18.27424072405204
BNIP1,-0.25168126346891,0.0017246797686052417,0.0883256031914077,0.23360956983930287,14.822094337123103,14.823819016891708
NDUFB4,-0.011129289214081,0.036329865689179286,0.08826868454298349,0.23345902752208372,21.815765983313412,21.85209584900259
AHSA1,0.335522857403622,-0.09016937447088935,-0.08818106212343249,-0.23322727778021976,17.090612209261526,17.000442834790636
DNM1L,-0.644897008441426,-0.23136491647200685,-0.08810394977732805,-0.23302332579628912,18.398664219353456,18.16729930288145
STAT5B,-0.543129157340085,-0.21653190067525685,-0.08793507426695155,-0.23257667234689286,16.054017740644866,15.83748583996961
SIRT3,0.0178659385846717,0.040041362511175294,0.08780214199915992,0.2322250840330348,16.822217432631234,16.86225879514241
CBR1,-0.378689878816097,-0.19262796087151557,-0.08772585359867245,-0.23202331127657835,18.706452799467883,18.513824838596367
MPC2,0.162468717931815,-0.11455282880478279,-0.08762844724795271,-0.231765684327324,21.267170561652673,21.15261773284789
SAFB,0.408516651543815,0.09614235883107014,0.08761270085958453,0.23172403720711987,15.351468336704167,15.447610695535237
SDR39U1,-0.0699002384413376,0.027103255512368918,0.08751061757412212,0.23145404038238293,18.621566921784016,18.648670177296385
LETM1,-0.0766797277429675,0.025997360212578258,0.08738160624223672,0.23111282242680517,19.756496937501808,19.782494297714386
ANXA6,0.135766544958051,0.05645154357127069,0.08722354897198409,0.23069478179555494,20.67019259555533,20.726644139126602
CAPG,1.71078472988417,0.10920567565794315,-0.08697304421849017,-0.23003222976543072,17.595508803198495,17.704714478856438
NDUFB8,0.977680809982512,0.0038098065272471615,-0.08673301154338887,-0.2293973750013339,21.482204560771834,21.48601436729908
ARF5,0.30639570557809,0.0803131737625229,0.08649853494111572,0.22877721531699288,16.2739118736789,16.354225047441425
MGLL,0.271235874135023,0.075170965259165,0.08642264841612951,0.22857650546822786,16.623731711405565,16.69890267666473
ARPC3,0.584341052950105,0.12016178473128747,0.0862968793306114,0.2282438628266226,17.456644396079998,17.576806180811285
CDS2,-0.0149900071908542,0.03336052679971857,0.0858556520843341,0.22707687496036538,16.51556959158756,16.54893011838728
TRAK1,-0.118556588469726,-0.1532148607160302,-0.08579640885609827,-0.22692018443616854,16.25063371891431,16.09741885819828
TECR,-0.0050800682988261,0.03457357099970082,0.08564073320393867,0.22650844287062671,17.094030791222636,17.128604362222337
ENG,0.582305743478688,-0.0519462860375004,-0.08551791548420824,-0.22618360620222952,14.979164601561878,14.927218315524378
EIF2S1,0.374031962266253,-0.08182518106277215,-0.08538580101463206,-0.22583418085677948,17.127697255282545,17.045872074219773
TIMM9,-0.0014768727832745,0.03483321317805732,0.08538117640199377,0.22582194936636146,18.68785168463318,18.722684897811238
HINT3,0.247295652765446,-0.09994792398669716,-0.08524659773664303,-0.22546600654812785,17.295313242209406,17.19536531822271
PDHB,-0.2593911717052,-0.0026153329529456926,0.08509654225618699,0.2250691295954123,23.329583918436075,23.32696858548313
VASP,1.39079648004587,0.2351214044196155,0.08505108257693156,0.22494889474014754,14.847171006328429,15.082292410748044
CAP2,-0.649072792269669,-0.22885404809677823,-0.08499137586149652,-0.22479097835344514,17.81765846170143,17.588804413604652
SIRT5,-0.377553420603517,-0.01984875224635374,0.08488959817716493,0.22452178980338883,18.206740941917477,18.186892189671124
PSMD14,0.0347803988495763,0.039430644259297765,0.08475415091987587,0.2241635496740501,17.065158861627868,17.104589505887166
NUB1,-0.225149955720078,-0.16745398465673667,-0.0846760644181362,-0.22395702117696042,14.955462866149091,14.788008881492354
PLS3,0.611210995529697,0.12231003779869276,0.08457333395469918,0.22368531265184674,15.591859845280425,15.714169883079117
SLMAP,0.198439158383665,-0.10630213529581667,-0.0845608796401448,-0.22365237263263865,17.5068808204494,17.400578685153583
TSFM,0.208049256555621,0.06419488403432894,0.08455138186879996,0.2236272522802365,19.02895668657563,19.093151570609958
PITRM1,0.180793369131263,0.06016187393491279,0.08444578256262521,0.22334795604449664,17.33260162799408,17.392763501928993
ACAA2,0.0510582746012942,0.04129988192042333,0.08427784378464281,0.22290378012872297,23.486929154599398,23.52822903651982
COX6B1,0.300830170781001,-0.0910888585594698,-0.08410153701569315,-0.22243747198062197,22.344125897321646,22.253037038762177
VARS2,0.0107713947881416,0.035245965733857076,0.08402902666312456,0.22224569166256702,16.81651128290569,16.851757248639547
TUBB6,2.57227142155892,0.23638801222410777,-0.08392580105212999,-0.2219726735374761,16.604935155784,16.841323168008106
ACAD9,-0.0293179190738482,0.02936455695507334,0.08392424887433067,0.22196856823193717,20.027545002072205,20.05690955902728
HIP1,-0.0252871533232314,-0.1377481971758563,-0.08376931455726597,-0.22155878739993543,14.160737169423962,14.022988972248106
SMTN,-0.846625184259747,-0.08857392846641332,0.08375486503113588,0.22152057030928826,17.145443177235233,17.05686924876882
STRN3,-0.106065236677799,0.017946413981846376,0.08356493656096,0.22101823455821645,16.638007601079167,16.655954015061013
